country_name,year,population,cancer_name,new_cases/deaths,total_cases,cumulative_risk,measure,air_pollution,alcohol_use,gdp_per_capita,uhc_index,obesity_rate,tobacco_use,rate
Mauritius,2000,1215930,Head and neck,33,1189828.5,0.4735222192,Mortality,9.31039577146635,7.4,3981.98343249582,49.0,12.5,25.4,2.7139720214157063e-05
Mauritius,2001,1277942,Head and neck,30,1197470.5,0.4606085696,Mortality,9.56066660623812,7.4,3908.55694927435,61.42857142857143,12.9,22.7,2.3475243790406765e-05
Mauritius,2002,1277942,Head and neck,26,1204483.0,0.3581687472,Mortality,10.0484613474665,7.3,4073.06053055903,61.42857142857143,13.4,22.7,2.0345211285019194e-05
Mauritius,2003,1277942,Head and neck,36,1211503.0,0.4751286343,Mortality,10.6053806231737,7.3,4858.26575549747,61.42857142857143,13.9,22.7,2.8170292548488116e-05
Mauritius,2004,1277942,Head and neck,35,1218406.5,0.4276557427,Mortality,11.0630250613817,7.3,5460.60800184198,61.42857142857143,14.3,22.7,2.7387784422141223e-05
Mauritius,2005,1277942,Head and neck,37,1225233.5,0.3895009469,Mortality,11.2529952901128,7.2,5354.02974260642,53.0,14.7,24.1,2.8952800674835006e-05
Mauritius,2006,1277942,Head and neck,28,1231404.0,0.3230874741,Mortality,11.077573370866,7.2,5695.97525509869,61.42857142857143,15.1,22.7,2.191022753771298e-05
Mauritius,2007,1277942,Head and neck,29,1236761.0,0.3465620909,Mortality,10.6524254237964,7.0,6574.6635764099,61.42857142857143,15.5,23.7,2.269273566405987e-05
Mauritius,2008,1277942,Head and neck,36,1241270.0,0.4288196588,Mortality,10.1292281649105,7.0,8030.05228087539,61.42857142857143,15.8,22.7,2.8170292548488116e-05
Mauritius,2009,1277942,Head and neck,45,1244745.5,0.3995380773,Mortality,9.65965831021468,7.0,7318.12640972422,61.42857142857143,16.1,22.7,3.5212865685610145e-05
Mauritius,2010,1283330,Head and neck,36,1247451.5,0.2993468396,Mortality,9.39539257571533,7.1,8000.37643182154,59.0,16.4,23.0,2.805202091434004e-05
Mauritius,2011,1277942,Head and neck,41,1249866.5,0.3460652268,Mortality,9.3272356948409,7.0,9197.04299089459,61.42857142857143,16.6,22.7,3.208283318022258e-05
Mauritius,2012,1277942,Head and neck,48,1251612.5,0.4733197082,Mortality,9.10271819827775,7.0,9291.23627601053,61.42857142857143,16.8,22.7,3.756039006465082e-05
Mauritius,2013,1277942,Head and neck,52,1252330.5,0.4812496113,Mortality,9.57883414266686,6.9,9764.64413060045,61.42857142857143,17.0,22.7,4.069042257003839e-05
Mauritius,2014,1277942,Head and neck,38,1252308.0,0.3284286312,Mortality,9.44659217541541,6.8,10366.3550754936,61.42857142857143,17.3,22.7,2.97353088011819e-05
Mauritius,2015,1293153,Head and neck,41,1251523.0,0.2966190685,Mortality,9.13027374403697,6.8,9507.87133656424,67.0,17.5,22.1,3.1705451713757e-05
Mauritius,2016,1277942,Head and neck,37,1250009.5,0.3240713772,Mortality,8.98829540881102,6.8,9965.72531085228,61.42857142857143,17.7,22.7,2.8952800674835006e-05
Mauritius,2017,1277942,Head and neck,59,1247795.5,0.4693388055,Mortality,8.99594985085889,7.0,10841.6847754844,68.0,18.0,22.7,4.616797945446664e-05
Mauritius,2018,1277942,Head and neck,55,1244765.0,0.4366097321,Mortality,9.64568180967703,7.0,11643.4605962124,61.42857142857143,18.2,22.7,4.303794694907907e-05
Mauritius,2019,1277942,Head and neck,46,1240832.0,0.3477300901,Mortality,9.27666690706869,7.0,11403.2527870674,68.0,18.5,22.7,3.599537381195704e-05
Mauritius,2020,1297828,Head and neck,52,1236223.0,0.371537104,Mortality,9.15296880580014,6.3,9011.04288445023,61.42857142857143,18.8,21.3,4.006694261489195e-05
Mauritius,2021,1277942,Head and neck,33,1230929.5,0.2471682529,Mortality,9.780972346799796,7.038095238095238,9068.97300226707,66.0,19.1,21.1,2.582276816944744e-05
Mauritius,2022,1299469,Head and neck,52,1225388.5,0.3848680975,Mortality,9.780972346799796,7.038095238095238,10239.7970461095,61.42857142857143,19.5,20.9,4.001634513789863e-05
Mauritius,2023,1277942,Head and neck,53,1219945.0,0.3763357099,Mortality,9.780972346799796,7.038095238095238,11613.0441587588,61.42857142857143,16.330434782608698,22.7,4.147293069638528e-05
