country_name,year,population,cancer_name,new_cases/deaths,total_cases,cumulative_risk,measure,air_pollution,alcohol_use,gdp_per_capita,uhc_index,obesity_rate,tobacco_use,rate
Lithuania,2000,3599637,Head and neck,352,3321360.0,0.944982079,Incidence,18.083013444041,10.4,3300.63634928559,51.0,22.3,42.9,9.778763803127926e-05
Lithuania,2001,3121896,Head and neck,366,3295648.0,0.9837606595,Incidence,17.3276190793162,10.4,3532.52787363242,64.66666666666667,22.7,37.06923076923077,0.0001172364673961
Lithuania,2002,3121896,Head and neck,342,3275332.0,0.9308801591,Incidence,16.4295435196153,10.8,4148.13091485015,64.66666666666667,23.0,37.06923076923077,0.0001095488301898
Lithuania,2003,3121896,Head and neck,334,3251046.0,0.9148881768,Incidence,15.5425823302599,11.5,5507.47434187652,64.66666666666667,23.4,37.06923076923077,0.0001069862844544
Lithuania,2004,3121896,Head and neck,376,3228069.0,1.034549988,Incidence,14.8205310765714,11.9,6734.57487061946,64.66666666666667,23.8,37.06923076923077,0.0001204396495654
Lithuania,2005,3121896,Head and neck,345,3203982.0,0.9357964925,Incidence,14.4171853238712,12.6,7857.03148786492,57.0,24.2,39.9,0.0001105097848406
Lithuania,2006,3121896,Head and neck,327,3177207.0,0.8857198508,Incidence,14.2765715251915,13.2,9210.10118229413,64.66666666666667,24.6,37.06923076923077,0.0001047440569359
Lithuania,2007,3121896,Head and neck,308,3152585.0,0.8254040104,Incidence,14.2038714091332,13.6,12295.1212779366,64.66666666666667,25.0,38.7,9.865801081426332e-05
Lithuania,2008,3121896,Head and neck,283,3129075.0,0.7797296846,Incidence,14.1446134543711,13.5,14955.5345462921,64.66666666666667,25.4,37.06923076923077,9.065005539102766e-05
Lithuania,2009,3121896,Head and neck,324,3105564.0,0.873214121,Incidence,14.0443261395798,12.9,11854.3711053096,64.66666666666667,25.8,37.06923076923077,0.0001037831022851
Lithuania,2010,3139019,Head and neck,330,3048699.0,0.9057781161,Incidence,13.8485379434341,13.2,11829.122609457,63.0,26.3,37.1,0.0001051283856516
Lithuania,2011,3121896,Head and neck,353,2774261.0,0.9858661606,Incidence,12.3194519812497,13.9,14261.8433787325,64.66666666666667,26.6,37.06923076923077,0.000113072330576
Lithuania,2012,3121896,Head and neck,296,2728183.0,0.8301224896,Incidence,12.373124789345,14.9,14294.7178607152,64.66666666666667,27.0,37.06923076923077,9.48141922111102e-05
Lithuania,2013,3121896,Head and neck,299,2693468.0,0.8571607663,Incidence,12.4131714589563,14.9,15655.3513307327,64.66666666666667,27.4,37.06923076923077,9.577514686189848e-05
Lithuania,2014,3121896,Head and neck,319,2664167.0,0.8934508211,Incidence,12.7577404745041,14.3,16473.5678231709,64.66666666666667,27.8,37.06923076923077,0.0001021815112004
Lithuania,2015,2963765,Head and neck,357,2633880.0,1.000384634,Incidence,11.3028578201847,13.5,14300.2553666736,70.0,28.2,34.6,0.0001204548943657
Lithuania,2016,3121896,Head and neck,366,2594804.0,1.044608272,Incidence,10.2329418108878,12.2,14981.6208126311,64.66666666666667,28.6,37.06923076923077,0.0001172364673961
Lithuania,2017,3121896,Head and neck,394,2552407.0,1.09937004,Incidence,9.79993642739852,11.5,16884.7100319318,72.0,29.0,37.06923076923077,0.0001262053774701
Lithuania,2000,3599637,Oesophagus,145,3321360.0,0.4012395272,Incidence,18.083013444041,10.4,3300.63634928559,51.0,22.3,42.9,4.028183952993038e-05
Lithuania,2001,3121896,Oesophagus,139,3295648.0,0.3901106479,Incidence,17.3276190793162,10.4,3532.52787363242,64.66666666666667,22.7,37.06923076923077,4.452423215319026e-05
