country_id,country_name,year,air_pollution
233,Estonia,2002,10.8659889979478
246,Finland,2002,7.82803108552653
250,France (metropolitan),2002,15.6420884990136
826,United Kingdom,2002,15.5139600251641
268,Georgia,2002,15.3404190761104
300,Greece,2002,23.8019671660229
320,Guatemala,2002,35.1317690659313
328,Guyana,2002,26.7373174249219
191,Croatia,2002,23.4705060596986
348,Hungary,2002,21.1522211901366
356,India,2002,62.3725221530569
372,Ireland,2002,12.3040622950093
352,Iceland,2002,7.31543238709725
376,Israel,2002,25.1412265502932
380,Italy,2002,25.2571678268558
392,Japan,2002,12.9394908862862
417,Kyrgyzstan,2002,22.7582935832493
410,South Korea,2002,25.1965130774737
414,Kuwait,2002,61.7771352874504
440,Lithuania,2002,16.4295435196153
442,Luxembourg,2002,13.9364482552271
428,Latvia,2002,20.5080341220557
484,Mexico,2002,28.3754133915972
470,Malta,2002,17.1607690400214
480,Mauritius,2002,10.0484613474665
528,The Netherlands,2002,18.4175601180365
578,Norway,2002,9.77123127954717
554,New Zealand,2002,6.7529232983427
591,Panama,2002,18.7165070963527
608,Philippines,2002,31.05570387518
616,Poland,2002,26.5398574522192
620,Portugal,2002,13.6900462729622
600,Paraguay,2002,13.2274142700835
634,Qatar,2002,92.3707032121313
642,Romania,2002,20.8397542766711
702,Singapore,2002,18.5842525658608
703,Slovakia,2002,22.1249717498678
705,Slovenia,2002,21.268223162792
752,Sweden,2002,9.22155824913309
764,Thailand,2002,40.4326952705377
792,Türkiye,2002,22.1453932674278
800,Uganda,2002,32.364309878136
858,Uruguay,2002,12.4965101043769
840,USA,2002,12.4353763769804
860,Uzbekistan,2002,29.5059349848837
710,South Africa,2002,23.5893636134975
32,Argentina,2003,16.6435724137411
51,Armenia,2003,27.5378873564374
36,Australia,2003,7.13120227271499
40,Austria,2003,18.6169292381771
56,Belgium,2003,18.1085002652024
48,Bahrain,2003,73.8799083460396
112,Belarus,2003,23.8005944482748
84,Belize,2003,25.9062363191074
76,Brazil,2003,15.4707715670693
124,Canada,2003,9.69060887185911
756,Switzerland,2003,15.0665117216973
152,Chile,2003,27.1654672454526
156,China,2003,51.2610436241453
170,Colombia,2003,22.8825675533076
188,Costa Rica,2003,20.7436900349618
192,Cuba,2003,20.1976249122847
196,Cyprus,2003,19.8757470128298
276,Germany,2003,17.0534186624295
208,Denmark,2003,14.742653395412
218,Ecuador,2003,43.0473470554907
724,Spain,2003,15.2122004417795
233,Estonia,2003,10.3301268581838
246,Finland,2003,7.73384704624823
250,France (metropolitan),2003,15.3886822893843
826,United Kingdom,2003,15.1808631587997
268,Georgia,2003,15.2342270045445
300,Greece,2003,23.3884257573202
320,Guatemala,2003,33.5005185285342
328,Guyana,2003,25.5932264409115
191,Croatia,2003,24.0769485978838
348,Hungary,2003,21.5344986819374
356,India,2003,62.766353963477
372,Ireland,2003,12.1728497272074
352,Iceland,2003,7.25851087930184
376,Israel,2003,25.0639764650502
380,Italy,2003,24.6281664348107
392,Japan,2003,12.7497537681119
417,Kyrgyzstan,2003,22.5598882498993
410,South Korea,2003,24.9988034168125
414,Kuwait,2003,62.9365619789798
440,Lithuania,2003,15.5425823302599
442,Luxembourg,2003,13.7908891605103
428,Latvia,2003,19.4158394192282
484,Mexico,2003,26.5162170155356
470,Malta,2003,16.9496741589384
480,Mauritius,2003,10.6053806231737
528,The Netherlands,2003,18.0181068887099
578,Norway,2003,9.30851275504977
554,New Zealand,2003,6.63654227442674
591,Panama,2003,18.3823010749667
608,Philippines,2003,30.7743493607566
616,Poland,2003,27.1048298406849
620,Portugal,2003,13.4896924274961
600,Paraguay,2003,12.966481503164
634,Qatar,2003,94.7440660994636
642,Romania,2003,21.1260463408151
702,Singapore,2003,17.7392806593529
703,Slovakia,2003,22.7003052930194
705,Slovenia,2003,21.6496505670105
752,Sweden,2003,8.91945432965492
764,Thailand,2003,40.5281267680848
792,Türkiye,2003,21.8495187095391
800,Uganda,2003,31.6434916524877
858,Uruguay,2003,12.1726329405196
840,USA,2003,12.2408284111277
860,Uzbekistan,2003,28.9396310320505
710,South Africa,2003,23.0775934481989
32,Argentina,2004,16.3426626515998
51,Armenia,2004,27.6753386119868
36,Australia,2004,7.02516378970128
40,Austria,2004,18.4343485142981
56,Belgium,2004,17.70163525187
48,Bahrain,2004,75.3714883649469
112,Belarus,2004,22.4773987093966
84,Belize,2004,25.2757877653807
76,Brazil,2004,15.4163508003501
124,Canada,2004,9.64158604337681
756,Switzerland,2004,14.6563247870221
152,Chile,2004,26.6987521826339
156,China,2004,51.4496229654785
170,Colombia,2004,21.8887421322682
188,Costa Rica,2004,20.4200904256551
192,Cuba,2004,19.681946337527
196,Cyprus,2004,19.7058229652141
276,Germany,2004,16.7455957407135
208,Denmark,2004,14.4139688325594
218,Ecuador,2004,42.9326149031908
724,Spain,2004,14.8304822106943
233,Estonia,2004,9.87858866644381
246,Finland,2004,7.63663920076146
250,France (metropolitan),2004,15.1340731426338
826,United Kingdom,2004,14.8318116539182
268,Georgia,2004,15.1903677941676
300,Greece,2004,22.9484566697207
320,Guatemala,2004,31.9211611002083
328,Guyana,2004,24.5833797227468
191,Croatia,2004,24.5682548346735
348,Hungary,2004,21.8498407835233
356,India,2004,62.9461722470244
372,Ireland,2004,12.0241812631519
352,Iceland,2004,7.19334638476617
376,Israel,2004,24.9897069811385
380,Italy,2004,23.9733403667848
392,Japan,2004,12.5348839389059
417,Kyrgyzstan,2004,22.4234306479412
410,South Korea,2004,24.756436615214
414,Kuwait,2004,63.7459379536381
440,Lithuania,2004,14.8205310765714
442,Luxembourg,2004,13.6552282940809
428,Latvia,2004,18.5452444962024
484,Mexico,2004,24.7337157175082
470,Malta,2004,16.7881718920403
480,Mauritius,2004,11.0630250613817
528,The Netherlands,2004,17.646542498158
578,Norway,2004,8.88434817216868
554,New Zealand,2004,6.54558120736157
591,Panama,2004,18.0038452585985
608,Philippines,2004,30.4134910319648
616,Poland,2004,27.5690511834146
620,Portugal,2004,13.2564973921723
600,Paraguay,2004,12.7286583189791
634,Qatar,2004,96.6020961417903
642,Romania,2004,21.3544292529253
702,Singapore,2004,16.908686756515
703,Slovakia,2004,23.1759598507491
705,Slovenia,2004,21.9631106437327
752,Sweden,2004,8.6377252099159
764,Thailand,2004,40.5277251520537
792,Türkiye,2004,21.6016300247851
800,Uganda,2004,31.0392880072388
858,Uruguay,2004,11.8339749911707
840,USA,2004,12.0145758307373
860,Uzbekistan,2004,28.5416720486497
710,South Africa,2004,22.6681894787726
32,Argentina,2005,16.0193994250859
51,Armenia,2005,27.9304282644128
36,Australia,2005,6.98983894162423
40,Austria,2005,18.2027920961277
56,Belgium,2005,17.4468796012875
48,Bahrain,2005,75.9706504898194
112,Belarus,2005,21.764404618722
84,Belize,2005,24.7535476878486
76,Brazil,2005,15.3583642618445
124,Canada,2005,9.57426090765544
756,Switzerland,2005,14.3242984259311
152,Chile,2005,26.193715154696
156,China,2005,51.4758839441727
170,Colombia,2005,21.1523997621787
188,Costa Rica,2005,20.0823562559639
192,Cuba,2005,19.3599719384448
196,Cyprus,2005,19.5312467751087
276,Germany,2005,16.5542983749923
208,Denmark,2005,14.1315528030661
218,Ecuador,2005,42.6608953478956
724,Spain,2005,14.4590386155595
233,Estonia,2005,9.60526326798543
246,Finland,2005,7.53695898668728
250,France (metropolitan),2005,14.8922600401531
826,United Kingdom,2005,14.4736145404402
268,Georgia,2005,15.2319058260863
300,Greece,2005,22.5223069173261
320,Guatemala,2005,30.6625361401451
328,Guyana,2005,24.0485081255405
191,Croatia,2005,24.7706419784151
348,Hungary,2005,21.9810080314777
356,India,2005,62.7698190473475
372,Ireland,2005,11.8493924952309
352,Iceland,2005,7.12003630306545
376,Israel,2005,24.9164480861416
380,Italy,2005,23.3402929813168
392,Japan,2005,12.3152547231517
417,Kyrgyzstan,2005,22.4246511220895
410,South Korea,2005,24.4744057935641
414,Kuwait,2005,64.0501905390517
440,Lithuania,2005,14.4171853238712
442,Luxembourg,2005,13.5299456280254
428,Latvia,2005,18.1112861204801
484,Mexico,2005,23.3948044558255
470,Malta,2005,16.7237786096657
480,Mauritius,2005,11.2529952901128
528,The Netherlands,2005,17.3386918647178
578,Norway,2005,8.58329574340912
554,New Zealand,2005,6.51517789053587
591,Panama,2005,17.6241156728278
608,Philippines,2005,29.9383643758918
616,Poland,2005,27.7617425127035
620,Portugal,2005,12.9984504169596
600,Paraguay,2005,12.5798003432443
634,Qatar,2005,97.3529583710287
642,Romania,2005,21.4477107307875
702,Singapore,2005,16.221810474482
703,Slovakia,2005,23.374043016004
705,Slovenia,2005,22.0932348008799
752,Sweden,2005,8.4242784338573
764,Thailand,2005,40.3222667651549
792,Türkiye,2005,21.4976780541033
800,Uganda,2005,30.7853192523847
858,Uruguay,2005,11.5193051559469
840,USA,2005,11.7498844838268
860,Uzbekistan,2005,28.4195469599384
710,South Africa,2005,22.5007088010102
32,Argentina,2006,15.5877675221277
51,Armenia,2006,28.4040594680882
36,Australia,2006,7.04814950445881
40,Austria,2006,17.8024706211736
56,Belgium,2006,17.3306080027794
48,Bahrain,2006,74.6528084567212
112,Belarus,2006,21.555661490259
84,Belize,2006,24.2589002528347
76,Brazil,2006,15.2503863469125
124,Canada,2006,9.40182085213359
756,Switzerland,2006,14.0354502149848
152,Chile,2006,25.4313218784945
156,China,2006,50.9696705667541
170,Colombia,2006,20.6003919283618
188,Costa Rica,2006,19.6090845399907
192,Cuba,2006,19.1954916262929
196,Cyprus,2006,19.3234361835894
276,Germany,2006,16.4673340240739
208,Denmark,2006,13.8645243458452
218,Ecuador,2006,40.6649998941415
724,Spain,2006,14.0220409091183
233,Estonia,2006,9.49150211652796
246,Finland,2006,7.43418344243749
250,France (metropolitan),2006,14.6287316954908
826,United Kingdom,2006,14.0333652646937
268,Georgia,2006,15.421065141324
300,Greece,2006,22.0311629396323
320,Guatemala,2006,29.5999508598572
328,Guyana,2006,23.9375255270104
191,Croatia,2006,24.4359067796249
348,Hungary,2006,21.8234247969572
356,India,2006,61.1951099242157
372,Ireland,2006,11.5711334006069
352,Iceland,2006,7.00714143681389
376,Israel,2006,24.8430702434375
380,Italy,2006,22.622685769712
392,Japan,2006,12.0174240180157
417,Kyrgyzstan,2006,22.6379509127344
410,South Korea,2006,23.9837806396341
414,Kuwait,2006,63.7696557185435
440,Lithuania,2006,14.2765715251915
442,Luxembourg,2006,13.4267295726474
428,Latvia,2006,18.0087086881248
484,Mexico,2006,22.3696630456356
470,Malta,2006,16.7590769231956
480,Mauritius,2006,11.077573370866
528,The Netherlands,2006,17.0873539526835
578,Norway,2006,8.3718056211126
554,New Zealand,2006,6.57279629787026
591,Panama,2006,17.130398873231
608,Philippines,2006,29.1782265763242
616,Poland,2006,27.7200391553045
620,Portugal,2006,12.5977447886636
600,Paraguay,2006,12.4981511047327
634,Qatar,2006,95.8058004809302
642,Romania,2006,21.2993011373918
702,Singapore,2006,15.6032041493169
703,Slovakia,2006,23.1757791292256
705,Slovenia,2006,21.7654811995932
752,Sweden,2006,8.25715564450449
764,Thailand,2006,39.7521062500821
792,Türkiye,2006,21.8239657844295
800,Uganda,2006,30.8486426919378
858,Uruguay,2006,11.1823625429671
840,USA,2006,11.309448518998
860,Uzbekistan,2006,28.6354538088517
710,South Africa,2006,22.7170362946248
32,Argentina,2007,15.0427292384364
51,Armenia,2007,29.2219860543866
36,Australia,2007,7.16629810836131
40,Austria,2007,17.2316229771279
56,Belgium,2007,17.2634972753458
48,Bahrain,2007,71.5108350525909
112,Belarus,2007,21.449293067481
84,Belize,2007,23.6963824128613
76,Brazil,2007,15.0873086360928
124,Canada,2007,9.08026235211045
756,Switzerland,2007,13.7482163874631
152,Chile,2007,24.358253457235
156,China,2007,49.8862602874654
170,Colombia,2007,20.0641639163964
188,Costa Rica,2007,18.967324345694
192,Cuba,2007,19.0582324966618
196,Cyprus,2007,19.077613123502
276,Germany,2007,16.4178840311706
208,Denmark,2007,13.5854420597073
218,Ecuador,2007,36.2866971643751
724,Spain,2007,13.490557436925
233,Estonia,2007,9.42873775517208
246,Finland,2007,7.3276683346314
250,France (metropolitan),2007,14.3339971201938
826,United Kingdom,2007,13.5048788789412
268,Georgia,2007,15.8176451636329
300,Greece,2007,21.4468579907
320,Guatemala,2007,28.5247503758314
328,Guyana,2007,23.9276414429482
191,Croatia,2007,23.6376920748174
348,Hungary,2007,21.4476493915619
356,India,2007,58.0211349861865
372,Ireland,2007,11.183427609397
352,Iceland,2007,6.84979048517238
376,Israel,2007,24.7699951693732
380,Italy,2007,21.788257561314
392,Japan,2007,11.6214588221687
417,Kyrgyzstan,2007,23.1168779099364
410,South Korea,2007,23.2554477166084
414,Kuwait,2007,63.1006880696392
440,Lithuania,2007,14.2038714091332
442,Luxembourg,2007,13.343666837051
428,Latvia,2007,17.9604077828999
484,Mexico,2007,21.363754834612
470,Malta,2007,16.8432498246899
480,Mauritius,2007,10.6524254237964
528,The Netherlands,2007,16.8600537860816
578,Norway,2007,8.17307019719305
554,New Zealand,2007,6.69225241519321
591,Panama,2007,16.4824078207149
608,Philippines,2007,28.0341722365094
616,Poland,2007,27.6048215747412
620,Portugal,2007,12.0295102444563
600,Paraguay,2007,12.4250915061089
634,Qatar,2007,92.1164239737723
642,Romania,2007,20.9454013377561
702,Singapore,2007,14.9552764832534
703,Slovakia,2007,22.7029960146004
705,Slovenia,2007,20.9839149196018
752,Sweden,2007,8.09484166609447
764,Thailand,2007,38.7509301612035
792,Türkiye,2007,22.6020633334284
800,Uganda,2007,31.0457522951455
858,Uruguay,2007,10.7966309010516
840,USA,2007,10.6730029423263
860,Uzbekistan,2007,29.2177411456159
710,South Africa,2007,23.2441138514745
32,Argentina,2008,14.5043652786628
51,Armenia,2008,30.454755880876
36,Australia,2008,7.30082270505242
40,Austria,2008,16.6393158749523
56,Belgium,2008,17.2072058698858
48,Bahrain,2008,67.7608706862893
112,Belarus,2008,21.364516390716
84,Belize,2008,23.1683390213192
76,Brazil,2008,14.9351326747822
124,Canada,2008,8.66701975000882
756,Switzerland,2008,13.4985437713066
152,Chile,2008,23.2503096478062
156,China,2008,48.6560235019206
170,Colombia,2008,19.6051288373421
188,Costa Rica,2008,18.3142845924477
192,Cuba,2008,18.9580468384187
196,Cyprus,2008,18.8345412246726
276,Germany,2008,16.3766553966518
208,Denmark,2008,13.3353192238882
218,Ecuador,2008,30.8131172297608
724,Spain,2008,12.9746541971488
233,Estonia,2008,9.37598066324752
246,Finland,2008,7.21793319320128
250,France (metropolitan),2008,14.0595857426506
826,United Kingdom,2008,12.9950468220049
268,Georgia,2008,16.4410733482129
300,Greece,2008,20.8856093064781
320,Guatemala,2008,27.5798309047198
328,Guyana,2008,23.9520301855779
191,Croatia,2008,22.6849842013375
348,Hungary,2008,20.9991432625418
356,India,2008,54.3676481000901
372,Ireland,2008,10.7846711934217
352,Iceland,2008,6.68793269253617
376,Israel,2008,24.6975797309857
380,Italy,2008,20.9957277217196
392,Japan,2008,11.2279961123512
417,Kyrgyzstan,2008,23.9058824329157
410,South Korea,2008,22.504125458493
414,Kuwait,2008,62.3022428112696
440,Lithuania,2008,14.1446134543711
442,Luxembourg,2008,13.2608348415223
428,Latvia,2008,17.9236469538566
484,Mexico,2008,20.4969000798536
470,Malta,2008,16.9437142555058
480,Mauritius,2008,10.1292281649105
528,The Netherlands,2008,16.6547053728472
578,Norway,2008,8.00676104351433
554,New Zealand,2008,6.82821205375524
591,Panama,2008,15.8317581488557
608,Philippines,2008,26.5791929727268
616,Poland,2008,27.4309285084638
620,Portugal,2008,11.4411407098565
600,Paraguay,2008,12.3711832339251
634,Qatar,2008,87.7129745942613
642,Romania,2008,20.523004802707
702,Singapore,2008,14.3741516426824
703,Slovakia,2008,22.1387064906928
705,Slovenia,2008,20.0510777467089
752,Sweden,2008,7.955908814386
764,Thailand,2008,37.3495127087413
792,Türkiye,2008,23.5308222381306
800,Uganda,2008,31.3844233698563
858,Uruguay,2008,10.4304960908687
840,USA,2008,10.0093748880401
860,Uzbekistan,2008,30.2231236564234
710,South Africa,2008,23.8990840855684
32,Argentina,2009,14.0927563474575
51,Armenia,2009,32.172916805124
36,Australia,2009,7.40826124625286
40,Austria,2009,16.1746160256084
56,Belgium,2009,17.1233922372982
48,Bahrain,2009,64.6190557666771
112,Belarus,2009,21.220548500292
84,Belize,2009,22.777114931599
76,Brazil,2009,14.8598600083774
124,Canada,2009,8.21952738825148
756,Switzerland,2009,13.3223791944562
152,Chile,2009,22.3832902070972
156,China,2009,47.7093306057335
170,Colombia,2009,19.284699802258
188,Costa Rica,2009,17.8071741996257
192,Cuba,2009,18.9047869404309
196,Cyprus,2009,18.6349841169269
276,Germany,2009,16.3143551208868
208,Denmark,2009,13.1551691176237
218,Ecuador,2009,25.5313901614633
724,Spain,2009,12.584397187959
233,Estonia,2009,9.29224132008397
246,Finland,2009,7.1054975480794
250,France (metropolitan),2009,13.8570269912499
826,United Kingdom,2009,12.6107605327068
268,Georgia,2009,17.3107771502641
300,Greece,2009,20.4636341229157
320,Guatemala,2009,26.9080886631746
328,Guyana,2009,23.9438660671232
191,Croatia,2009,21.88676949653
348,Hungary,2009,20.6233678571466
356,India,2009,51.3544031327568
372,Ireland,2009,10.4732602245015
352,Iceland,2009,6.5615173033005
376,Israel,2009,24.6261807953123
380,Italy,2009,20.4038156165254
392,Japan,2009,10.9376728653037
417,Kyrgyzstan,2009,25.0494148008925
410,South Korea,2009,21.9445322992938
414,Kuwait,2009,61.6332751623654
440,Lithuania,2009,14.0443261395798
442,Luxembourg,2009,13.1583110063474
428,Latvia,2009,17.8556897500464
484,Mexico,2009,19.8889190384594
470,Malta,2009,17.0278871570001
480,Mauritius,2009,9.65965831021468
528,The Netherlands,2009,16.4692227209156
578,Norway,2009,7.89254973194028
554,New Zealand,2009,6.93534102480686
591,Panama,2009,15.3300654912291
608,Philippines,2009,24.8862804012556
616,Poland,2009,27.2131986939225
620,Portugal,2009,10.9800301103829
600,Paraguay,2009,12.3469879747333
634,Qatar,2009,84.0235980871034
642,Romania,2009,20.1691050030713
702,Singapore,2009,13.9559537939949
703,Slovakia,2009,21.6659233760675
705,Slovenia,2009,19.2695114667176
752,Sweden,2009,7.85892940513784
764,Thailand,2009,35.5786281029176
792,Türkiye,2009,24.3090940355664
800,Uganda,2009,31.8724312239187
858,Uruguay,2009,10.1523439730869
840,USA,2009,9.48739149036763
860,Uzbekistan,2009,31.7083160274671
710,South Africa,2009,24.4990896109155
32,Argentina,2010,13.9279831494715
51,Armenia,2010,34.4470166846987
36,Australia,2010,7.44515168368333
40,Austria,2010,15.9865901400578
56,Belgium,2010,16.9737148284819
48,Bahrain,2010,63.301530702615
112,Belarus,2010,20.9366064365372
84,Belize,2010,22.6250549970911
76,Brazil,2010,14.9274921822751
124,Canada,2010,7.79521960926122
756,Switzerland,2010,13.2556694848526
152,Chile,2010,22.0329948919966
156,China,2010,47.4765519945183
170,Colombia,2010,19.1642899222037
188,Costa Rica,2010,17.6032020866019
192,Cuba,2010,18.9083050915655
196,Cyprus,2010,18.5197054300908
276,Germany,2010,16.201690204245
208,Denmark,2010,13.0860050201498
218,Ecuador,2010,21.7286460306471
724,Spain,2010,12.4298524075247
233,Estonia,2010,9.13653020501115
246,Finland,2010,6.99088092919804
250,France (metropolitan),2010,13.7778502943804
826,United Kingdom,2010,12.4589114498692
268,Georgia,2010,18.4461840249862
300,Greece,2010,20.2971496759618
320,Guatemala,2010,26.652419867848
328,Guyana,2010,23.836323399808
191,Croatia,2010,21.5520342977398
348,Hungary,2010,20.465784622626
356,India,2010,50.1011539510167
372,Ireland,2010,10.3475907744569
352,Iceland,2010,6.51049356186064
376,Israel,2010,24.5561552293902
380,Italy,2010,20.1712406113281
392,Japan,2010,10.8511260577664
417,Kyrgyzstan,2010,26.5919253330871
410,South Korea,2010,21.7913866730167
414,Kuwait,2010,61.3527403418571
440,Lithuania,2010,13.8485379434341
442,Luxembourg,2010,13.0161727518124
428,Latvia,2010,17.7137997205206
484,Mexico,2010,19.6596319675283
470,Malta,2010,17.06318547053
480,Mauritius,2010,9.39539257571533
528,The Netherlands,2010,16.3015198382221
578,Norway,2010,7.85010783433474
554,New Zealand,2010,6.96830513959859
591,Panama,2010,15.1289454814112
608,Philippines,2010,23.0284261383751
616,Poland,2010,26.9664708685675
620,Portugal,2010,10.7935723715541
600,Paraguay,2010,12.3630674150856
634,Qatar,2010,82.4764401970049
642,Romania,2010,20.0206954096756
702,Singapore,2010,13.796807103582
703,Slovakia,2010,21.4676594892892
705,Slovenia,2010,18.9417578654309
752,Sweden,2010,7.82247575410873
764,Thailand,2010,33.4690505539545
792,Türkiye,2010,24.6357302627663
800,Uganda,2010,32.517551165181
858,Uruguay,2010,10.0305604083746
840,USA,2010,9.27587988353719
860,Uzbekistan,2010,33.7300329449397
710,South Africa,2010,24.861273041525
32,Argentina,2011,14.2389306717038
51,Armenia,2011,41.8107255386856
36,Australia,2011,7.32070663499973
40,Austria,2011,16.3676317593698
56,Belgium,2011,16.3662739599691
48,Bahrain,2011,66.7273263961034
112,Belarus,2011,18.6953550823705
84,Belize,2011,25.0167214312121
76,Brazil,2011,15.539471795948
124,Canada,2011,7.37287638245787
756,Switzerland,2011,13.864731836329
152,Chile,2011,22.8717891996678
156,China,2011,51.34994369566
170,Colombia,2011,20.5518377125816
188,Costa Rica,2011,19.4251836697019
192,Cuba,2011,19.6720738913487
196,Cyprus,2011,18.4875017910321
276,Germany,2011,15.7161711583543
208,Denmark,2011,13.3556789508458
218,Ecuador,2011,19.5919330091265
724,Spain,2011,13.4200482874381
233,Estonia,2011,8.27663619619013
246,Finland,2011,6.87039455156535
250,France (metropolitan),2011,13.7974719352463
826,United Kingdom,2011,13.0110598336171
268,Georgia,2011,22.1991814081631
300,Greece,2011,21.3833542936023
320,Guatemala,2011,30.2785784962163
328,Guyana,2011,23.1327579636656
191,Croatia,2011,23.6135683044921
348,Hungary,2011,21.3088927870016
356,India,2011,61.708624213512
372,Ireland,2011,10.5404229786943
352,Iceland,2011,6.70874031735348
376,Israel,2011,24.4804002133439
380,Italy,2011,21.3353676583094
392,Japan,2011,12.2742530701447
417,Kyrgyzstan,2011,33.450584373058
