country_name,year,population,cancer_name,new_cases/deaths,total_cases,cumulative_risk,measure,air_pollution,alcohol_use,gdp_per_capita,uhc_index,obesity_rate,tobacco_use,rate
Australia,2010,22019168,Head and neck,2784,20654356.0,1.201541568,Incidence,7.44515168368333,10.5,52144.6654705468,84.0,26.0,18.4,0.0001264352949212
Argentina,2010,41100123,Head and neck,32,1660957.0,0.2681331868,Incidence,13.9279831494715,7.3,10260.1313108254,76.0,24.8,29.0,7.785864777095679e-07
France (metropolitan),2010,62444567,Head and neck,1248,6586767.0,1.498758016,Incidence,13.7778502943804,12.4,40694.8211697025,82.0,13.5,34.4,1.9985725899900948e-05
USA,2010,311182845,Head and neck,2724,27339427.0,0.9089893957,Incidence,9.27587988353719,8.6,48650.6643227232,83.0,36.5,27.9,8.753695917909613e-06
Canada,2010,33963412,Head and neck,2193,23455209.0,0.7950149764,Incidence,7.79521960926122,8.3,47560.6666009406,83.0,25.3,19.3,6.456948436158299e-05
Chile,2010,17004162,Head and neck,5,364487.0,0.1366890538,Incidence,22.0329948919966,7.4,12632.8704725219,77.0,28.2,37.5,2.940456577630818e-07
Belarus,2010,9731427,Head and neck,1197,8899180.0,1.115840819,Incidence,20.9366064365372,14.3,6034.67885177216,70.0,23.6,36.4,0.0001230035430569
The Netherlands,2010,16617116,Head and neck,1643,15460043.0,0.8672203334,Incidence,16.3015198382221,9.1,51305.7338533973,80.0,15.6,27.7,9.88739562268206e-05
Bahrain,2010,1213645,Head and neck,10,560165.0,0.3146203119,Incidence,63.301530702615,2.2,21819.3291098099,68.0,30.0,18.3,8.239641740377129e-06
Türkiye,2010,73195345,Head and neck,267,5747809.0,0.5355823194,Incidence,24.6357302627663,1.4,10622.7020439723,66.0,27.6,32.0,3.6477729560534217e-06
South Korea,2010,48813042,Head and neck,2376,47972948.0,0.4711573514,Incidence,21.7913866730167,8.9,23079.2601257735,82.0,3.7,27.0,4.867551585906078e-05
Austria,2010,8362829,Head and neck,901,7689487.0,0.9060066649,Incidence,15.9865901400578,11.9,46611.1393420232,81.0,15.4,37.2,0.0001077386611635
Colombia,2010,44816108,Head and neck,115,3999161.0,0.3569447508,Incidence,19.1642899222037,4.3,6398.2958447102,68.0,16.6,11.5,2.5660416562723384e-06
China,2010,1348191368,Head and neck,916,8372502.0,0.7344292809,Incidence,47.4765519945183,4.8,4550.47394356715,66.0,4.0,25.2,6.794287678602018e-07
Cyprus,2010,1129686,Head and neck,30,795166.0,0.3536428948,Incidence,18.5197054300908,9.0,31105.02734375,70.0,21.8,38.6,2.655605185865807e-05
Croatia,2010,4368682,Head and neck,579,4064323.0,1.049382657,Incidence,21.5520342977398,11.3,13731.2865213989,77.0,24.9,35.5,0.0001325342517491
Costa Rica,2010,4622252,Head and neck,95,4440963.0,0.2925643363,Incidence,17.6032020866019,3.7,8265.78820275582,75.0,23.3,12.7,2.0552752208230967e-05
Denmark,2010,5550849,Head and neck,737,5154179.0,1.127609716,Incidence,13.0860050201498,10.2,58104.5445594981,77.0,13.7,25.7,0.0001327724821914
Ecuador,2010,14989585,Head and neck,28,1577354.0,0.2168734385,Incidence,21.7286460306471,3.8,4520.30959039763,68.0,17.9,12.2,1.867963656098551e-06
Estonia,2010,1331535,Head and neck,140,1227055.0,0.8963216768,Incidence,9.13653020501115,15.4,14663.7041018705,72.0,23.4,37.3,0.0001051418100162
Germany,2010,81325090,Head and neck,976,5724849.0,1.226383562,Incidence,16.201690204245,11.2,42409.9356994694,85.0,23.8,28.5,1.2001216352788543e-05
India,2010,1240613620,Head and neck,2269,21197273.0,1.506258653,Incidence,50.1011539510167,2.7,1347.51939071367,49.0,3.5,38.3,1.8289336530095488e-06
Iceland,2010,318333,Head and neck,13,299476.0,0.4579309184,Incidence,6.51049356186064,7.0,43237.0729488958,85.0,19.2,18.3,4.083773909710901e-05
Finland,2010,5363271,Head and neck,405,4932037.5,0.6190578846,Incidence,6.99088092919804,9.8,46506.2919016566,84.0,21.5,30.2,7.551361846156944e-05
